library,compound_id,label,MW,logP,HBD,HBA,TPSA,RotBonds,AromaticRings,HeavyAtoms,FormalCharge,QED,Fsp3,LipinskiViolations
fpr2_actives_chembl,CHEMBL210475,active,427.45200000000017,3.9239000000000024,2,4,80.42000000000002,3,2,29,0,0.7791596005981961,0.3888888888888889,0
fpr2_actives_chembl,CHEMBL380389,active,469.46700000000016,5.510400000000005,2,3,80.95000000000002,4,4,34,0,0.4135982843681803,0.20833333333333334,1
fpr2_actives_chembl,CHEMBL211555,active,420.3950000000001,3.752200000000002,2,4,93.84,4,3,30,0,0.672259497262742,0.2631578947368421,0
fpr2_actives_chembl,CHEMBL377163,active,405.54900000000015,3.6270000000000024,2,5,80.42,4,2,27,0,0.7614709229020807,0.3888888888888889,0
fpr2_actives_chembl,CHEMBL379762,active,447.56400000000014,5.213500000000003,2,4,80.95,5,4,32,0,0.4114701700345505,0.20833333333333334,1
fpr2_actives_chembl,CHEMBL211220,active,398.4920000000001,3.455300000000001,2,5,93.84,5,3,28,0,0.6421509844756381,0.2631578947368421,0
fpr2_actives_chembl,CHEMBL377130,active,393.90000000000015,3.558500000000002,2,4,80.42000000000002,3,2,26,0,0.8361270785380162,0.35294117647058826,0
fpr2_actives_chembl,CHEMBL210303,active,435.91500000000013,5.145000000000004,2,3,80.95000000000002,4,4,31,0,0.4650585224576499,0.17391304347826086,1
fpr2_actives_chembl,CHEMBL379853,active,386.8430000000001,3.386800000000002,2,4,93.84,4,3,27,0,0.7181977394610852,0.2222222222222222,0
fpr2_actives_chembl,CHEMBL378064,active,396.4660000000001,4.873820000000004,2,2,68.06,5,3,29,0,0.6457710691454573,0.2727272727272727,0
fpr2_actives_chembl,CHEMBL211595,active,396.4660000000001,4.565020000000003,2,2,68.06,3,3,29,0,0.6812034009232633,0.2727272727272727,0
fpr2_actives_chembl,CHEMBL211957,active,382.4390000000001,4.390920000000003,2,2,68.06,4,3,28,0,0.7026301176005094,0.23809523809523808,0
fpr2_actives_chembl,CHEMBL212113,active,368.41200000000003,3.829920000000002,2,2,68.06,4,3,27,0,0.7348682810002761,0.2,0
fpr2_actives_chembl,CHEMBL377226,active,398.8940000000001,4.770900000000003,2,2,68.06,3,3,28,0,0.6667396218185466,0.23809523809523808,0
fpr2_actives_chembl,CHEMBL379761,active,384.8670000000001,4.596800000000003,2,2,68.06,4,3,27,0,0.6899558358290409,0.2,0
fpr2_actives_chembl,CHEMBL209995,active,370.8400000000001,4.035800000000002,2,2,68.06,4,3,26,0,0.727447059339601,0.15789473684210525,0
fpr2_actives_chembl,CHEMBL209102,active,366.377,2.857120000000001,2,4,86.52000000000001,3,3,27,0,0.74626437474793,0.15789473684210525,0
fpr2_actives_chembl,CHEMBL212109,active,354.3850000000001,3.575940000000003,2,2,68.06,3,3,26,0,0.7548818906724108,0.15789473684210525,0
fpr2_actives_chembl,CHEMBL214216,active,368.46200000000005,3.8503200000000017,2,3,68.06,4,3,26,0,0.6874901478579138,0.15789473684210525,0
fpr2_actives_chembl,CHEMBL212116,active,347.37800000000004,3.0001000000000015,2,3,91.85000000000002,3,3,26,0,0.7627351602168668,0.10526315789473684,0
fpr2_actives_chembl,CHEMBL377642,active,352.39400000000006,3.1370200000000015,2,3,77.28999999999999,4,3,26,0,0.7571964501414411,0.15789473684210525,0
fpr2_actives_chembl,CHEMBL211885,active,390.36500000000007,4.147220000000003,2,2,68.06,3,3,28,0,0.7056389854135366,0.15789473684210525,0
fpr2_actives_chembl,CHEMBL378679,active,350.422,3.690820000000002,2,2,68.06,4,3,26,0,0.7533932069035668,0.2,0
fpr2_actives_chembl,CHEMBL450023,active,336.3950000000001,3.436840000000002,2,2,68.06,3,3,25,0,0.769202593372214,0.15789473684210525,0
fpr2_actives_chembl,CHEMBL378707,active,340.358,3.267520000000001,2,2,68.06,3,3,25,0,0.7682917610143183,0.1111111111111111,0
fpr2_actives_chembl,CHEMBL210298,active,356.81300000000005,3.7818200000000015,2,2,68.06,3,3,25,0,0.7494496342815324,0.1111111111111111,0
fpr2_actives_chembl,CHEMBL377969,active,401.2640000000001,3.890920000000002,2,2,68.06,3,3,25,0,0.6994205594231722,0.1111111111111111,0
fpr2_actives_chembl,CHEMBL208884,active,448.2640000000001,3.7330200000000016,2,2,68.06,3,3,25,0,0.60013902315091,0.1111111111111111,0
fpr2_actives_chembl,CHEMBL250143,active,374.44400000000013,4.003500000000003,1,3,63.150000000000006,3,4,28,0,0.5894290474388474,0.2727272727272727,0
fpr2_actives_chembl,CHEMBL400723,active,389.4590000000001,3.570800000000002,1,4,76.03999999999999,4,4,29,0,0.5789074548798502,0.3181818181818182,0
fpr2_actives_chembl,CHEMBL249742,active,386.4990000000001,4.729600000000004,1,2,53.92,4,4,29,0,0.5512219764128373,0.3333333333333333,0
fpr2_actives_chembl,CHEMBL249537,active,437.34100000000007,4.929700000000004,1,2,53.92,3,4,28,0,0.49433809012380175,0.2727272727272727,0
fpr2_actives_chembl,CHEMBL249338,active,376.43500000000006,4.306300000000004,1,2,53.92,3,4,28,0,0.579368808764934,0.2727272727272727,0
fpr2_actives_chembl,CHEMBL401314,active,388.4710000000001,4.175800000000002,1,3,63.15,4,4,29,0,0.57053173728763,0.30434782608695654,0
fpr2_actives_chembl,CHEMBL249132,active,388.4710000000001,4.175800000000002,1,3,63.15,4,4,29,0,0.57053173728763,0.30434782608695654,0
fpr2_actives_chembl,CHEMBL248928,active,388.4710000000001,4.175800000000002,1,3,63.15,4,4,29,0,0.57053173728763,0.30434782608695654,0
fpr2_actives_chembl,CHEMBL401313,active,450.5420000000002,5.670500000000005,1,3,63.150000000000006,4,5,34,0,0.38368499515636934,0.21428571428571427,1
fpr2_actives_chembl,CHEMBL251772,active,442.44100000000014,5.022300000000004,1,3,63.150000000000006,3,4,32,0,0.48456222748618,0.30434782608695654,1
fpr2_actives_chembl,CHEMBL400089,active,430.5520000000002,5.202000000000005,1,3,63.150000000000006,5,4,32,0,0.4731860678769176,0.38461538461538464,1
fpr2_actives_chembl,CHEMBL250347,active,402.49800000000016,4.565900000000004,1,3,63.15,4,4,30,0,0.5440175077195382,0.3333333333333333,0
fpr2_actives_chembl,CHEMBL404003,active,388.4710000000002,4.311920000000003,1,3,63.150000000000006,3,4,29,0,0.568737677503152,0.30434782608695654,0
fpr2_actives_chembl,CHEMBL561375,active,363.4170000000001,2.7898200000000006,1,4,73.22,6,3,27,0,0.730860430604744,0.19047619047619047,0
fpr2_actives_chembl,CHEMBL539401,active,377.44400000000013,3.0982400000000014,1,4,73.22,6,3,28,0,0.7164067623909149,0.22727272727272727,0
fpr2_actives_chembl,CHEMBL562910,active,393.4430000000001,2.798420000000001,1,5,82.44999999999999,7,3,29,0,0.6674754794387853,0.22727272727272727,0
fpr2_actives_chembl,CHEMBL554291,active,423.4690000000002,2.8070200000000014,1,6,91.68,8,3,31,0,0.5991096172770978,0.2608695652173913,0
fpr2_actives_chembl,CHEMBL556485,active,407.4260000000002,2.5185200000000005,1,6,91.68,6,3,30,0,0.6751975466603971,0.22727272727272727,0
fpr2_actives_chembl,CHEMBL549570,active,431.4140000000001,3.808620000000002,1,4,73.22,6,3,31,0,0.6443658929380048,0.22727272727272727,0
fpr2_actives_chembl,CHEMBL551589,active,442.3130000000001,3.5523200000000017,1,4,73.22,6,3,28,0,0.6339933041772802,0.19047619047619047,0
fpr2_actives_chembl,CHEMBL551590,active,456.34000000000003,3.942420000000003,1,4,73.22,7,3,29,0,0.5847722769152055,0.22727272727272727,0
fpr2_actives_chembl,CHEMBL552527,active,856.129,1.1865000000000079,10,11,276.65,26,3,59,0,0.051244175600678676,0.5121951219512195,3
fpr2_actives_chembl,CHEMBL556625,active,397.86200000000014,3.443220000000002,1,4,73.22,6,3,28,0,0.6910581687850641,0.19047619047619047,0
fpr2_actives_chembl,CHEMBL560780,active,489.3130000000001,3.394420000000002,1,4,73.22,6,3,28,0,0.5393437897902171,0.19047619047619047,0
fpr2_actives_chembl,CHEMBL562380,active,442.31300000000005,3.5523200000000017,1,4,73.22,6,3,28,0,0.6339933041772802,0.19047619047619047,0
fpr2_actives_chembl,CHEMBL564392,active,456.3400000000001,4.1133200000000025,1,4,73.22,6,3,29,0,0.606116837801797,0.22727272727272727,0
fpr2_actives_chembl,CHEMBL552396,active,381.4070000000001,2.9289200000000006,1,4,73.22,6,3,28,0,0.7125776239097502,0.19047619047619047,0
fpr2_actives_chembl,CHEMBL2391449,active,443.30100000000004,3.7051200000000017,2,5,85.25,6,3,28,0,0.6070807600513305,0.15,0
fpr2_actives_chembl,CHEMBL2391254,active,428.28600000000006,3.243900000000001,1,4,73.22,6,3,27,0,0.6545385209182503,0.15,0
fpr2_actives_chembl,CHEMBL2391256,active,470.3670000000001,4.367300000000003,1,4,73.22,7,3,30,0,0.5569395408981137,0.2608695652173913,0
fpr2_actives_chembl,CHEMBL2391285,active,402.248,3.1367200000000004,1,4,77.13,5,3,25,0,0.7116074643135439,0.16666666666666666,0
fpr2_actives_chembl,CHEMBL2391255,active,503.34000000000003,3.6484000000000014,1,4,73.22,7,3,29,0,0.5001664924578346,0.22727272727272727,1
fpr2_actives_chembl,CHEMBL2391258,active,504.3840000000002,4.910900000000004,1,4,73.22,7,4,33,0,0.3883665631416373,0.11538461538461539,1
fpr2_actives_chembl,CHEMBL2391450,active,471.3110000000001,3.213820000000001,2,5,102.32,6,3,30,0,0.5751140782969169,0.14285714285714285,0
fpr2_actives_chembl,CHEMBL2391439,active,413.275,2.938720000000001,1,4,76.88,5,3,26,0,0.6980633178019373,0.15789473684210525,0
fpr2_actives_chembl,CHEMBL2391447,active,485.3380000000001,3.907720000000002,2,6,102.32,7,3,31,0,0.49247114628408706,0.18181818181818182,0
fpr2_actives_chembl,CHEMBL2391446,active,456.29600000000005,3.192520000000001,1,5,90.28999999999999,6,3,29,0,0.5758749506681605,0.14285714285714285,0
fpr2_actives_chembl,CHEMBL2408793,active,414.3000000000002,2.9647000000000006,4,3,107.53000000000002,7,1,25,0,0.5503163789259036,0.47058823529411764,0
fpr2_actives_chembl,CHEMBL2408792,active,403.4010000000001,3.221000000000001,4,3,107.53000000000002,7,1,28,0,0.5606436820138812,0.5,0
fpr2_actives_chembl,CHEMBL3407845,active,633.7440000000001,-3.9796000000000022,11,11,295.53000000000003,22,0,44,0,0.05088686589278786,0.7777777777777778,3
fpr2_actives_chembl,CHEMBL3588871,active,555.6790000000003,5.331200000000004,4,5,117.37,10,4,41,0,0.21101306177042534,0.34375,2
fpr2_actives_chembl,CHEMBL3589946,active,555.6790000000003,5.331200000000004,4,5,117.37,10,4,41,0,0.21101306177042534,0.34375,2
fpr2_actives_chembl,CHEMBL3590071,active,525.6530000000005,5.322600000000005,4,4,108.14,9,4,39,0,0.2370949706461972,0.3225806451612903,2
fpr2_actives_chembl,CHEMBL3590073,active,525.6530000000005,5.322600000000005,4,4,108.14,9,4,39,0,0.2370949706461972,0.3225806451612903,2
fpr2_actives_chembl,CHEMBL3590074,active,525.6530000000005,5.322600000000005,4,4,108.14,9,4,39,0,0.2370949706461972,0.3225806451612903,2
fpr2_actives_chembl,CHEMBL3589947,active,543.6430000000004,5.461700000000005,4,4,108.14,9,4,40,0,0.210275820062759,0.3225806451612903,2
fpr2_actives_chembl,CHEMBL3590070,active,524.6650000000004,5.927600000000005,4,3,95.25,9,4,39,0,0.21863777258861164,0.3125,2
fpr2_actives_chembl,CHEMBL3590075,active,542.6550000000003,6.066700000000005,4,3,95.25,9,4,40,0,0.2068699584030675,0.3125,2
fpr2_actives_chembl,CHEMBL3590218,active,721.9429999999998,4.766300000000005,2,6,113.5,12,3,53,0,0.26102206371143544,0.5348837209302325,1
fpr2_actives_chembl,CHEMBL3588922,active,721.9429999999998,4.910400000000004,2,6,113.5,13,3,53,0,0.2428845988196516,0.5348837209302325,1
fpr2_actives_chembl,CHEMBL3590217,active,431.5360000000001,5.145400000000005,2,5,62.83,8,3,32,0,0.4834097474756344,0.2692307692307692,1
fpr2_actives_chembl,CHEMBL3590216,active,415.5370000000001,5.445220000000004,2,4,53.6,7,3,31,0,0.5043120108157256,0.2692307692307692,1
fpr2_actives_chembl,CHEMBL3590215,active,417.50900000000007,4.842400000000005,3,5,73.83,7,3,31,0,0.4797663491838908,0.24,0
fpr2_actives_chembl,CHEMBL3590214,active,347.827,3.955700000000002,2,4,67.01,5,3,23,0,0.6855392484576991,0.125,0
fpr2_actives_chembl,CHEMBL1290698,active,373.43400000000014,3.3195000000000014,2,6,85.47000000000001,7,3,26,0,0.6181483482760113,0.2222222222222222,0
fpr2_actives_chembl,CHEMBL3590213,active,373.50300000000004,4.4143000000000026,2,5,67.01,7,3,25,0,0.60043283068917,0.2222222222222222,0
fpr2_actives_chembl,CHEMBL3590212,active,386.4330000000001,3.4806000000000017,3,6,105.34,6,3,27,0,0.5602934284763477,0.16666666666666666,0
fpr2_actives_chembl,CHEMBL3590211,active,341.43600000000004,3.864700000000002,2,4,67.00999999999999,6,3,24,0,0.6681205174104466,0.2222222222222222,0
fpr2_actives_chembl,CHEMBL3590210,active,355.4190000000001,3.504900000000001,2,5,84.08,6,3,25,0,0.5221189442022331,0.16666666666666666,0
fpr2_actives_chembl,CHEMBL3590209,active,392.278,4.064800000000003,2,4,67.01,5,3,23,0,0.6429176446966299,0.125,0
fpr2_actives_chembl,CHEMBL3590208,active,464.3630000000002,4.771200000000003,2,2,61.440000000000005,5,3,30,0,0.571661985385962,0.16666666666666666,0
fpr2_actives_chembl,CHEMBL3590207,active,502.40900000000016,3.983600000000002,2,4,87.74000000000001,7,2,32,0,0.5611392542169177,0.375,1
fpr2_actives_chembl,CHEMBL3590206,active,502.4090000000001,3.983600000000002,2,4,87.74000000000001,7,2,32,0,0.5611392542169177,0.375,1
fpr2_actives_chembl,CHEMBL3588929,active,474.35900000000026,3.0185000000000004,4,3,102.57,6,2,30,0,0.5178043666129017,0.2857142857142857,0
fpr2_actives_chembl,CHEMBL3588928,active,397.54400000000027,4.153800000000004,2,3,61.440000000000005,6,2,28,0,0.7199246209904366,0.36363636363636365,0
fpr2_actives_chembl,CHEMBL3588927,active,385.89500000000027,4.085300000000003,2,2,61.440000000000005,5,2,27,0,0.8139615290746212,0.3333333333333333,0
fpr2_actives_chembl,CHEMBL3588926,active,430.3460000000003,4.194400000000003,2,2,61.440000000000005,5,2,27,0,0.7474029406626109,0.3333333333333333,0
fpr2_actives_chembl,CHEMBL3588925,active,416.31900000000024,3.8043000000000022,2,2,61.440000000000005,5,2,26,0,0.7791122120133247,0.3,0
fpr2_actives_chembl,CHEMBL3588924,active,556.461,3.825400000000002,4,5,115.56,7,3,36,0,0.3305659931629808,0.34615384615384615,1
fpr2_actives_chembl,CHEMBL3588923,active,541.446,4.464900000000002,3,4,103.53,7,3,35,0,0.38445651913726636,0.34615384615384615,1
fpr2_actives_chembl,CHEMBL1289381,active,349.22800000000007,3.821900000000002,2,2,50.36,5,2,21,0,0.8622243412057303,0.1875,0
fpr2_actives_chembl,CHEMBL1289379,active,288.322,3.198500000000001,2,2,50.36,5,2,21,0,0.8873626865660629,0.1875,0
fpr2_actives_chembl,CHEMBL1288648,active,270.33200000000005,3.059400000000001,2,2,50.36,5,2,20,0,0.8769465849732193,0.1875,0
fpr2_actives_chembl,CHEMBL1289260,active,304.77700000000004,3.7128000000000014,2,2,50.36,5,2,21,0,0.8843920396136337,0.1875,0
fpr2_actives_chembl,CHEMBL3588930,active,2075.8819999999987,14.515199999999956,13,19,495.6699999999999,80,6,150,0,0.015772914305637358,0.5847457627118644,4
fpr2_actives_chembl,CHEMBL3730451,active,488.4300000000002,2.9982000000000015,2,5,87.22000000000001,8,1,31,0,0.4341884356048497,0.6521739130434783,0
fpr2_actives_chembl,CHEMBL3728237,active,438.5720000000003,2.8493000000000004,2,5,83.55999999999999,9,1,32,0,0.4575994610032827,0.64,0
fpr2_actives_chembl,CHEMBL3728352,active,533.4700000000001,4.519000000000003,3,3,86.88,8,3,35,0,0.29413873556882203,0.39285714285714285,1
fpr2_actives_chembl,CHEMBL3731251,active,526.4600000000002,4.297800000000003,3,5,99.77,7,3,33,0,0.3159175499795051,0.4166666666666667,1
fpr2_actives_chembl,CHEMBL3733092,active,503.62800000000027,3.415600000000002,3,6,116.83999999999999,9,3,36,0,0.23504556516643998,0.4444444444444444,1
fpr2_actives_chembl,CHEMBL3728826,active,431.3740000000001,3.6659000000000024,2,2,58.2,6,1,27,0,0.6758428287571309,0.5454545454545454,0
fpr2_actives_chembl,CHEMBL3728562,active,438.39100000000013,3.1224000000000016,2,4,71.09,6,1,26,0,0.6709480130007051,0.631578947368421,0
fpr2_actives_chembl,CHEMBL3731384,active,385.46400000000017,2.094,2,5,101.3,7,1,28,0,0.5528168986472048,0.6190476190476191,0
fpr2_actives_chembl,CHEMBL3731893,active,454.57100000000037,2.313999999999999,2,6,104.53999999999999,10,1,33,0,0.3194108025859546,0.68,0
fpr2_actives_chembl,CHEMBL3731817,active,433.30600000000015,1.6025999999999994,3,4,114.17999999999999,6,1,27,0,0.46718482799352584,0.47368421052631576,0
fpr2_actives_chembl,CHEMBL3730424,active,446.34500000000014,1.8852999999999998,3,3,101.28999999999999,7,1,28,0,0.5578965735862097,0.47619047619047616,0
fpr2_actives_chembl,CHEMBL3730856,active,439.33500000000015,1.6640999999999988,3,5,114.17999999999999,6,1,26,0,0.5853022209646078,0.5294117647058824,0
fpr2_actives_chembl,CHEMBL3731133,active,441.3510000000002,1.8880999999999986,3,5,114.17999999999999,6,1,26,0,0.6256191407886929,0.6470588235294118,0
fpr2_actives_chembl,CHEMBL3727795,active,495.48700000000025,3.8887000000000027,2,5,74.33000000000001,8,1,30,0,0.5371254307523768,0.7727272727272727,0
fpr2_actives_chembl,CHEMBL3727729,active,479.4440000000002,3.2746000000000013,2,5,74.33000000000001,7,1,29,0,0.46525276564068396,0.6666666666666666,0
fpr2_actives_chembl,CHEMBL3730671,active,486.4540000000002,3.4958000000000027,2,3,61.440000000000005,8,1,31,0,0.4370473394044847,0.6,0
fpr2_actives_chembl,CHEMBL3731379,active,454.57100000000037,2.313999999999999,2,6,104.53999999999999,10,1,33,0,0.3194108025859546,0.68,0
fpr2_actives_chembl,CHEMBL3728393,active,507.49800000000016,3.3424000000000023,2,5,74.33000000000001,9,1,31,0,0.3973982867106667,0.6956521739130435,1
fpr2_actives_chembl,CHEMBL3728716,active,525.6900000000005,3.6114000000000015,3,5,107.96999999999998,11,1,38,0,0.23146300301507114,0.6333333333333333,1
fpr2_actives_chembl,CHEMBL3729738,active,551.6060000000002,3.722800000000002,3,5,107.97000000000001,10,1,39,0,0.2325053467218428,0.6071428571428571,1
fpr2_actives_chembl,CHEMBL3732392,active,485.6000000000002,2.9633000000000003,3,4,98.74000000000001,9,1,35,0,0.28382779095854527,0.5925925925925926,0
fpr2_actives_chembl,CHEMBL3728125,active,502.0550000000002,3.4776000000000016,3,4,98.74000000000001,9,1,35,0,0.2731999603980416,0.5925925925925926,1
fpr2_actives_chembl,CHEMBL3728119,active,533.6160000000006,3.1109999999999998,3,5,107.96999999999998,10,1,38,0,0.24242534382273329,0.6071428571428571,1
fpr2_actives_chembl,CHEMBL3729027,active,515.6260000000004,2.9718999999999998,3,5,107.96999999999998,10,1,37,0,0.251276070691574,0.6071428571428571,1
fpr2_actives_chembl,CHEMBL3733253,active,533.6160000000004,3.1109999999999998,3,5,107.96999999999998,10,1,38,0,0.24242534382273329,0.6071428571428571,1
fpr2_actives_chembl,CHEMBL3728165,active,533.6160000000006,3.1109999999999998,3,5,107.96999999999998,10,1,38,0,0.24242534382273329,0.6071428571428571,1
fpr2_actives_chembl,CHEMBL3729552,active,493.4710000000002,3.6647000000000025,2,5,74.33000000000001,8,1,30,0,0.4283720762811046,0.6818181818181818,0
fpr2_actives_chembl,CHEMBL3727461,active,470.63900000000035,2.7825000000000006,2,6,91.39999999999999,10,1,33,0,0.3117317429219126,0.68,0
fpr2_actives_chembl,CHEMBL3730852,active,446.3450000000002,2.4683,3,3,87.30000000000001,6,1,28,0,0.5872116412767792,0.47619047619047616,0
fpr2_actives_chembl,CHEMBL3732371,active,526.519,4.986800000000004,2,3,61.440000000000005,6,1,34,0,0.5140832725251451,0.6428571428571429,1
fpr2_actives_chembl,CHEMBL3729460,active,500.48100000000017,4.598300000000004,2,3,61.440000000000005,9,1,32,0,0.38509249818691366,0.6153846153846154,1
fpr2_actives_chembl,CHEMBL3730133,active,504.4440000000002,4.503800000000004,2,3,61.440000000000005,8,1,32,0,0.3114478036141151,0.6,1
fpr2_actives_chembl,CHEMBL3730056,active,504.4440000000002,4.503800000000004,2,3,61.440000000000005,8,1,32,0,0.3114478036141151,0.6,1
fpr2_actives_chembl,CHEMBL3729758,active,526.519,4.986800000000004,2,3,61.440000000000005,6,1,34,0,0.5140832725251451,0.6428571428571429,1
fpr2_actives_chembl,CHEMBL3729805,active,543.506,3.2765000000000013,2,4,81.75,8,1,35,0,0.3898081722984192,0.5925925925925926,1
fpr2_actives_chembl,CHEMBL3729306,active,528.491,3.9756000000000027,2,4,70.67,6,1,34,0,0.5486690196074047,0.6296296296296297,1
fpr2_actives_chembl,CHEMBL3730159,active,502.45300000000015,3.444600000000002,2,4,70.67,9,1,32,0,0.40115658452461983,0.6,1
fpr2_actives_chembl,CHEMBL3728739,active,500.4370000000002,3.7348000000000017,2,3,78.51,7,1,32,0,0.44257454874330004,0.56,1
fpr2_actives_chembl,CHEMBL3728649,active,515.4960000000002,3.3598000000000017,2,4,64.67999999999999,8,1,33,0,0.4119490815796849,0.6153846153846154,1
fpr2_actives_chembl,CHEMBL3731635,active,529.5230000000001,3.749900000000002,2,4,64.67999999999999,8,1,34,0,0.397984974176648,0.6296296296296297,1
fpr2_actives_chembl,CHEMBL3728644,active,502.4530000000002,3.444600000000002,2,4,70.67,8,1,32,0,0.4223070892194865,0.6,1
fpr2_actives_chembl,CHEMBL3729434,active,472.4270000000002,3.818100000000003,2,3,61.440000000000005,8,1,30,0,0.44694804774728847,0.5833333333333334,0
fpr2_actives_chembl,CHEMBL3730217,active,500.48100000000017,4.598300000000004,2,3,61.440000000000005,8,1,32,0,0.4053960429997506,0.6153846153846154,1
fpr2_actives_chembl,CHEMBL3731035,active,529.5230000000001,3.749900000000002,2,4,64.67999999999999,9,1,34,0,0.3780525996565634,0.6296296296296297,1
fpr2_actives_chembl,CHEMBL3732419,active,418.2910000000001,1.817499999999999,3,3,101.28999999999999,5,1,26,0,0.636183791003051,0.42105263157894735,0
fpr2_actives_chembl,CHEMBL3730211,active,486.41000000000014,3.3447000000000013,2,3,78.51,6,1,31,0,0.6059515150890524,0.5416666666666666,0
fpr2_actives_chembl,CHEMBL3729822,active,492.37000000000023,2.2984999999999993,4,4,138.58999999999997,7,1,31,0,0.26294094127564077,0.45454545454545453,0
fpr2_actives_chembl,CHEMBL3727840,active,460.3720000000002,2.810500000000001,2,3,78.51,6,1,29,0,0.6414110812373658,0.5,0
fpr2_actives_chembl,CHEMBL3729082,active,518.4710000000001,4.025000000000003,2,3,61.440000000000005,9,1,33,0,0.3836597719759364,0.6153846153846154,1
fpr2_actives_chembl,CHEMBL3733287,active,506.51000000000016,3.9474000000000027,2,4,61.440000000000005,9,1,31,0,0.39410563612061594,0.6666666666666666,1
fpr2_actives_chembl,CHEMBL3730804,active,468.6420000000004,3.3099000000000016,2,5,87.47000000000001,11,1,34,0,0.38433136467809614,0.7407407407407407,0
fpr2_actives_chembl,CHEMBL3731221,active,547.4809999999999,3.7280000000000033,2,3,61.440000000000005,9,1,32,0,0.28163895016613455,0.6153846153846154,1
fpr2_actives_chembl,CHEMBL3730664,active,483.4100000000002,3.9148400000000017,3,3,86.88,6,2,31,0,0.5448779848292521,0.4583333333333333,0
fpr2_actives_chembl,CHEMBL3728344,active,454.57100000000037,2.313999999999999,2,6,104.53999999999999,10,1,33,0,0.3194108025859546,0.68,0
fpr2_actives_chembl,CHEMBL3731308,active,477.57100000000025,4.688500000000004,2,3,61.440000000000005,8,1,34,0,0.5343857064349862,0.6923076923076923,0
fpr2_actives_chembl,CHEMBL3727620,active,455.59900000000044,3.1430000000000016,2,5,91.64999999999999,10,1,33,0,0.4177638013871778,0.7307692307692307,0
fpr2_actives_chembl,CHEMBL3732960,active,453.58300000000037,2.9190000000000014,2,5,91.64999999999999,10,1,33,0,0.32291529302805455,0.6538461538461539,0
fpr2_actives_chembl,CHEMBL3729225,active,469.65100000000035,3.387500000000002,2,5,78.50999999999999,10,1,33,0,0.31282731670270597,0.6538461538461539,0
fpr2_actives_chembl,CHEMBL3727588,active,428.60200000000026,3.2106200000000005,2,5,74.33,8,1,30,0,0.4925396802608204,0.6956521739130435,0
fpr2_actives_chembl,CHEMBL3728508,active,449.5950000000003,3.6483000000000025,2,4,78.50999999999999,9,1,33,0,0.34271856118646676,0.5925925925925926,0
fpr2_actives_chembl,CHEMBL3731264,active,470.6390000000004,2.7825000000000006,2,6,91.39999999999999,10,1,33,0,0.3117317429219126,0.68,0
fpr2_actives_chembl,CHEMBL3730978,active,503.8280000000002,4.341320000000003,2,3,76.02,5,2,31,0,0.5960620168039613,0.43478260869565216,1
fpr2_actives_chembl,CHEMBL3732009,active,477.40200000000016,5.045600000000004,2,2,58.2,6,2,31,0,0.4523346242620068,0.3076923076923077,1
fpr2_actives_chembl,CHEMBL3730596,active,497.4080000000002,5.104100000000004,2,2,58.2,7,2,32,0,0.5231821365549498,0.38461538461538464,1
fpr2_actives_chembl,CHEMBL3728603,active,417.34700000000015,4.1323000000000025,2,2,58.2,6,1,26,0,0.6842206322281839,0.5238095238095238,0
fpr2_actives_chembl,CHEMBL3731359,active,518.455,5.446300000000004,3,2,73.99,7,3,34,0,0.3644070898749089,0.35714285714285715,2
fpr2_actives_chembl,CHEMBL3727668,active,533.4700000000003,4.851700000000004,2,3,76.02000000000001,7,3,35,0,0.42667646977224577,0.39285714285714285,1
fpr2_actives_chembl,CHEMBL3728604,active,429.3580000000002,4.1323000000000025,2,2,58.2,6,1,27,0,0.6685141496231657,0.5454545454545454,0
fpr2_actives_chembl,CHEMBL3732650,active,483.4100000000002,4.030120000000003,1,3,67.23,5,2,31,0,0.653585382671258,0.4583333333333333,0
fpr2_actives_chembl,CHEMBL3732583,active,513.8630000000003,5.570500000000005,1,2,49.410000000000004,6,2,32,0,0.5134456655452562,0.38461538461538464,2
fpr2_actives_chembl,CHEMBL3729083,active,432.36200000000014,2.8938000000000015,2,3,61.440000000000005,6,1,27,0,0.680135414230284,0.5238095238095238,0
fpr2_actives_chembl,CHEMBL3731676,active,486.4350000000002,4.339820000000003,2,4,71.09,6,2,30,0,0.5972695075391321,0.43478260869565216,0
fpr2_actives_chembl,CHEMBL3728585,active,443.3850000000003,4.522400000000004,2,2,58.2,5,1,28,0,0.6578078869985877,0.5652173913043478,0
fpr2_actives_chembl,CHEMBL3731544,active,469.38300000000015,3.6879200000000028,2,3,76.02000000000001,5,2,30,0,0.6564319700887402,0.43478260869565216,0
fpr2_actives_chembl,CHEMBL3728805,active,486.4540000000002,4.208200000000003,2,3,61.440000000000005,8,1,31,0,0.5416949429415944,0.6,0
fpr2_actives_chembl,CHEMBL3728360,active,503.7990000000002,5.438500000000004,2,2,58.2,5,2,31,0,0.5340501177833162,0.3333333333333333,2
fpr2_actives_chembl,CHEMBL3727591,active,447.37300000000016,3.7109000000000023,1,3,58.64,7,1,28,0,0.648840582693978,0.5454545454545454,0
fpr2_actives_chembl,CHEMBL3732149,active,480.4060000000002,4.360000000000003,2,3,71.09,7,2,31,0,0.5790072037321502,0.4,0
fpr2_actives_chembl,CHEMBL3728768,active,486.45400000000024,4.064100000000003,2,3,61.440000000000005,6,1,31,0,0.5966084720974376,0.6,0
